2016-07-11,15:02:56,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,037.4,---.-,L03.5,+01.3,---.-
2016-07-11,15:02:58,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,040.1,---.-,L03.4,+01.5,---.-
2016-07-11,15:03:00,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.6,043.4,---.-,L03.5,+01.3,---.-
2016-07-11,15:03:02,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.3,044.9,---.-,L03.6,+02.3,---.-
2016-07-11,15:03:04,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.2,046.8,---.-,L03.7,+04.3,---.-
2016-07-11,15:03:06,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.1,046.1,---.-,L03.3,+02.5,---.-
2016-07-11,15:03:08,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.0,044.0,---.-,L03.3,+02.0,---.-
2016-07-11,15:03:10,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.2,041.8,---.-,L03.5,+01.2,---.-
2016-07-11,15:03:12,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.5,041.2,---.-,L03.7,+02.7,---.-
2016-07-11,15:03:14,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,041.5,---.-,L03.2,+02.2,---.-
2016-07-11,15:03:16,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,042.2,---.-,L03.4,+01.7,---.-
2016-07-11,15:03:18,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.1,043.2,---.-,L03.6,+01.6,---.-
2016-07-11,15:03:20,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,043.9,---.-,L03.3,+02.2,---.-
2016-07-11,15:03:22,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,044.2,---.-,L03.8,+01.8,---.-
2016-07-11,15:03:24,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,044.6,---.-,L03.2,+02.4,---.-
2016-07-11,15:03:26,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,045.3,---.-,L03.4,+02.1,---.-
2016-07-11,15:03:28,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,050.4,---.-,L03.5,+01.2,---.-
2016-07-11,15:03:30,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.5,057.8,---.-,L03.3,+02.2,---.-
2016-07-11,15:03:32,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.1,062.8,---.-,L03.3,+02.2,---.-
2016-07-11,15:03:34,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.8,060.2,---.-,L03.2,+02.3,---.-
2016-07-11,15:03:36,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.0,051.7,---.-,L03.5,+01.0,---.-
2016-07-11,15:03:38,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.4,044.4,---.-,L03.5,-01.0,---.-
2016-07-11,15:03:40,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.2,040.7,---.-,L03.4,+01.5,---.-
2016-07-11,15:03:42,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.9,039.2,---.-,L03.4,+01.7,---.-
2016-07-11,15:03:44,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.7,035.5,---.-,L03.4,+02.4,---.-
2016-07-11,15:03:46,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.4,036.4,---.-,L03.5,+01.3,---.-
2016-07-11,15:03:48,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.1,041.2,---.-,L03.5,+01.4,---.-
2016-07-11,15:03:50,A,S,2257.1575,W,04310.2521,00.0,---.-,A,04.9,039.4,---.-,L03.2,+02.4,---.-
2016-07-11,15:03:52,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.2,037.0,---.-,L03.5,+00.9,---.-
2016-07-11,15:03:54,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.6,042.8,---.-,L03.2,+02.5,---.-
2016-07-11,15:03:56,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.1,049.3,---.-,L03.6,-00.5,---.-
2016-07-11,15:03:58,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.5,050.3,---.-,L03.4,+01.8,---.-
2016-07-11,15:04:00,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.6,049.1,---.-,L03.6,+00.7,---.-
2016-07-11,15:04:02,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.5,338.0,---.-,L03.5,+01.2,---.-
2016-07-11,15:04:04,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.6,338.0,---.-,L03.5,+01.1,---.-
2016-07-11,15:04:06,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,338.0,---.-,L03.4,+01.5,---.-
2016-07-11,15:04:08,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,338.0,---.-,L03.4,+01.7,---.-
2016-07-11,15:04:10,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.3,338.0,---.-,L03.6,+00.9,---.-
2016-07-11,15:04:12,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.5,338.0,---.-,L03.5,+01.4,---.-
2016-07-11,15:04:14,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.5,338.0,---.-,L03.3,+02.3,---.-
2016-07-11,15:04:16,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.1,338.0,---.-,L03.3,+01.9,---.-
2016-07-11,15:04:18,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,338.0,---.-,L03.6,+00.8,---.-
2016-07-11,15:04:20,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,338.0,---.-,L03.3,+02.0,---.-
2016-07-11,15:04:22,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,338.0,---.-,L03.7,-00.5,---.-
2016-07-11,15:04:24,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.8,338.0,---.-,L03.5,+01.0,---.-
2016-07-11,15:04:26,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.5,338.0,---.-,L03.6,+00.8,---.-
2016-07-11,15:04:28,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.2,338.0,---.-,L03.1,+02.9,---.-
2016-07-11,15:04:30,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.4,338.0,---.-,L03.8,+03.1,---.-
2016-07-11,15:04:32,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,338.0,---.-,L03.7,+00.6,---.-
2016-07-11,15:04:34,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.9,338.0,---.-,L03.7,-00.5,---.-
2016-07-11,15:04:36,A,S,2257.1575,W,04310.2521,00.0,---.-,A,06.3,338.0,---.-,L03.4,+01.7,---.-
2016-07-11,15:04:38,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.7,338.0,---.-,L03.3,+02.2,---.-
2016-07-11,15:04:40,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.2,338.0,---.-,L03.4,+01.7,---.-
2016-07-11,15:04:42,A,S,2257.1575,W,04310.2521,00.0,---.-,A,04.9,338.0,---.-,L03.4,+02.4,---.-
2016-07-11,15:04:44,A,S,2257.1575,W,04310.2521,00.0,---.-,A,04.9,338.0,---.-,L03.3,+02.0,---.-
2016-07-11,15:04:46,A,S,2257.1575,W,04310.2521,00.0,---.-,A,05.0,338.0,---.-,L03.4,+01.6,---.-
2016-07-11,15:04:48,A,S,2257.1575,W,04310.2521,00.0,---.-,A,04.7,338.0,---.-,L03.4,+00.9,---.-
2016-07-11,15:04:50,A,S,2257.1575,W,04310.2521,00.0,---.-,A,03.8,338.0,---.-,L03.2,+02.3,---.-
2016-07-11,15:04:52,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.9,338.0,---.-,L03.3,+02.1,---.-
2016-07-11,15:04:54,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.3,338.0,---.-,L03.4,+01.6,---.-
2016-07-11,15:04:56,A,S,2257.1575,W,04310.2521,00.0,---.-,A,01.8,338.0,---.-,L03.1,+04.1,---.-
2016-07-11,15:04:58,A,S,2257.1575,W,04310.2521,00.0,---.-,A,01.7,338.0,---.-,L03.3,+02.4,---.-
2016-07-11,15:05:00,A,S,2257.1575,W,04310.2521,00.0,---.-,A,01.8,338.0,---.-,L03.3,+02.0,---.-
2016-07-11,15:05:02,A,S,2257.1575,W,04310.2521,00.0,---.-,A,01.9,338.0,---.-,L03.5,+01.1,---.-
2016-07-11,15:05:04,A,S,2257.1575,W,04310.2521,00.0,---.-,A,01.9,338.0,---.-,L03.5,+01.2,---.-
2016-07-11,15:05:06,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.2,338.0,---.-,L03.5,+01.3,---.-
2016-07-11,15:05:08,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.6,338.0,---.-,L03.6,+00.5,---.-
2016-07-11,15:05:10,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.9,338.0,---.-,L03.8,+03.2,---.-
2016-07-11,15:05:12,A,S,2257.1575,W,04310.2521,00.0,---.-,A,03.0,338.0,---.-,L03.8,+04.0,---.-
2016-07-11,15:05:14,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.8,338.0,---.-,L03.5,+01.5,---.-
2016-07-11,15:05:16,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.8,338.0,---.-,L03.5,+01.4,---.-
2016-07-11,15:05:18,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.7,338.0,---.-,L03.4,+01.8,---.-
2016-07-11,15:05:20,V,S,2257.1575,W,04310.2521,00.0,---.-,A,02.6,338.0,---.-,L03.7,+01.2,---.-
2016-07-11,15:05:22,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.5,338.0,---.-,L03.7,-00.6,---.-
2016-07-11,15:05:24,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.5,338.0,---.-,L03.3,+02.3,---.-
2016-07-11,15:05:26,A,S,2257.1575,W,04310.2521,00.0,---.-,A,02.4,338.0,---.-,L03.4,+01.9,---.-
